alpha,mmse,q
0.001,0.9985034414195193,0.20149655858048063
0.001023868850876291,0.998465143843549,0.201534856156451
0.0010483074237947363,0.9984235686056531,0.20157643139434686
0.0010733293173658014,0.9983863568458097,0.2016136431541903
0.001098948454783158,0.9983453615178582,0.20165463848214168
0.0011251790915711073,0.9983021644929649,0.20169783550703504
0.0011520358235169385,0.9982591024148841,0.20174089758511587
0.0011795335947926092,0.9982146993543914,0.20178530064560848
0.0012076877062702893,0.9981712947542114,0.20182870524578858
0.0012365138240363845,0.9981244872806081,0.2018755127193918
0.0012660279881087824,0.9980737421265057,0.20192625787349425
0.0012962466213621614,0.998022967255845,0.2019770327441549
0.0013271865386663506,0.9979797915681694,0.20202020843183052
0.0013588649562427985,0.9979296591937968,0.20207034080620315
0.0013912995012443751,0.9978780931972735,0.20212190680272651
0.001424508221563835,0.9978220378967917,0.20217796210320824
0.001458509595876394,0.9977715093330223,0.20222849066697768
0.0014933225439220069,0.9977139987604347,0.20228600123956525
0.0015289664370330845,0.997659533313117,0.20234046668688296
0.0015654611089134809,0.9976011644100637,0.20239883558993624
0.0016028268666747696,0.9975373645372038,0.20246263546279616
0.001641084502135942,0.9974813701560268,0.20251862984397317
0.0016802553033928188,0.9974215175315063,0.2025784824684936
0.0017203610666635986,0.9973529548634119,0.20264704513658804
0.0017614241084171688,0.9972894933746814,0.2027105066253185
0.0018034672777908817,0.9972211269921238,0.2027788730078761
0.0018465139693047423,0.9971521877337517,0.20284781226624823
0.001890588135879065,0.9970837959863188,0.20291620401368116
0.0019357143021628493,0.9970067548337794,0.20299324516622053
0.0019819175781802777,0.9969405729424744,0.20305942705752558
0.002029223673302962,0.9968653396829665,0.20313466031703342
0.0020776589105556695,0.9967881632699354,0.20321183673006463
0.00212725024126352,0.9967102117862581,0.2032897882137419
0.0021780252600487925,0.996629907826106,0.20337009217389385
0.002230012220185694,0.996543337016089,0.2034566629839109
0.0022832400493216125,0.9964548434868984,0.20354515651310154
0.002337738365573645,0.9963601351147461,0.20363986488525387
0.0023935374940093064,0.9962766594408974,0.20372334055910263
0.002450668483520625,0.9961955048003175,0.20380449519968244
0.0025091631241010047,0.996099718023266,0.20390028197673396
0.0025690539645344596,0.9960023969466403,0.20399760305335973
0.002630374330507079,0.9958958101007577,0.2041041898992423
0.0026931583431507758,0.9957928476643152,0.2042071523356848
0.0027574409380296803,0.9957024187367212,0.20429758126327874
0.0028232578845796903,0.995600097480357,0.20439990251964293
0.002890645806012035,0.9954869380069513,0.20451306199304864
0.002959642199691915,0.9953719063047859,0.20462809369521406
0.0030302854580035385,0.9952648581597322,0.20473514184026775
0.0031026148897132177,0.9951452790977966,0.20485472090220336
0.0031766707418423423,0.9950129081399539,0.2049870918600461
0.0032524942220624534,0.9948901484628738,0.20510985153712608
0.0033301275216248596,0.9947723987053843,0.20522760129461567
0.003409613838837555,0.994648859906592,0.20535114009340794
0.0034909974031025097,0.9945209529537375,0.2054790470462624
0.003574323499526682,0.9943739453159619,0.20562605468403805
0.0036596384941205064,0.9942453668147194,0.20575463318528053
0.0037469898595978027,0.9940973919337551,0.20590260806624483
0.003836426201791516,0.9939499939352301,0.20605000606476986
0.003927997286699977,0.9938195914501609,0.20618040854983916
0.004021754068178693,0.9936582461244593,0.20634175387554063
0.004117748716293167,0.9934966202928446,0.20650337970715538
0.004216034646348407,0.9933353942875113,0.2066646057124887
0.004316666548611372,0.9931859768489,0.20681402315109992
0.00441970041874285,0.9930153601023877,0.20698463989761232
0.004525193588955703,0.9928534301485168,0.2071465698514832
0.004633204759916839,0.9926465972699653,0.2073534027300347
0.0047437940334106145,0.9924797044562521,0.2075202955437479
0.004857022945781931,0.9922813357146079,0.2077186642853921
0.004972954502177523,0.9921199877081255,0.2078800122918745
0.005091653211604577,0.9918909137828866,0.20810908621711335
0.005213185122826159,0.9917114000047567,0.20828859999524335
0.005337617861113395,0.9915118613702883,0.2084881386297116
0.005465020665874937,0.9912787244107644,0.2087212755892356
0.005595464429184554,0.9910791516750466,0.2089208483249534
0.0057290217352283495,0.9908321786316995,0.20916782136830048
0.005865766900693544,0.9906491078641817,0.20935089213581823
0.0060057760161212805,0.9903793506947121,0.20962064930528787
0.00614912698824649,0.9901448408427997,0.20985515915720016
0.006295899583348321,0.9899145170285483,0.21008548297145171
0.006446175471635364,0.9896516179925419,0.21034838200745803
0.006600038272690231,0.9893903961572046,0.21060960384279537
0.006757573601998887,0.9891248786756767,0.2108751213243233
0.006918869118590565,0.9888466143579887,0.21115338564201128
0.00708401457381477,0.9885738437303946,0.2114261562696054
0.0072531018612826325,0.9883036611217302,0.21169633887826975
0.007426225068000135,0.9879976663782539,0.212002333621746
0.007603480526722003,0.9876804999413058,0.21231950005869418
0.007784966869555112,0.9873937331537269,0.21260626684627307
0.007970785082841388,0.9870759592248095,0.2129240407751904
0.0081610385633507,0.986747448359258,0.21325255164074197
0.008355833175814977,0.986398586221432,0.21360141377856795
0.008555277311835668,0.9860569884192352,0.21394301158076484
0.008759481950197188,0.9857140291562928,0.21428597084370712
0.008968560718620006,0.9853471983243763,0.21465280167562362
0.009182629956987716,0.9850092301048637,0.21499076989513624
0.009401808782083207,0.9846093633781503,0.2153906366218496
0.009626219153870163,0.9842239781343153,0.21577602186568468
0.009855985943356384,0.9838634429595348,0.2161365570404652
0.010091237002077176,0.9833952186485309,0.2166047813514691
0.010332103233237064,0.9829805612612513,0.2170194387387486
0.010578718664549647,0.9825478312641469,0.2174521687358531
0.010831220522816019,0.9821113922453277,0.21788860775467223
0.011089749310283335,0.9816520405024388,0.2183479594975611
0.011354448882825942,0.9811564960809417,0.21884350391905824
0.011625466529992582,0.9806829464791701,0.21931705352082984
0.011902953056964285,0.9802097924204333,0.21979020757956672
0.012187062868468462,0.9797207275023111,0.22027927249768886
0.012477954054695916,0.9791548519798926,0.22084514802010738
0.012775788479268661,0.9786029564858003,0.2213970435141997
0.013080731869307367,0.9780741593342879,0.2219258406657121
0.01339295390764861,0.9775001914295041,0.22249980857049584
0.01371262832726331,0.9769477133505853,0.22305228664941462
0.014039933007928766,0.9762900979510567,0.22370990204894325
0.014375050075208132,0.9758272543121876,0.22417274568781234
0.014718166001792488,0.9750926657780684,0.22490733422193154
0.015069471711261774,0.9744109263486942,0.2255890736513057
0.015429162684322364,0.973781001509298,0.22621899849070196
0.015797439067580486,0.9730845070724731,0.22691549292752689
0.016174505784911863,0.9723286661068444,0.22767133389315547
0.01656057265148963,0.9716045814319016,0.2283954185680983
0.016955854490534016,0.9708754967994253,0.2291245032005747
0.017360571252848667,0.9701522886024363,0.2298477113975637
0.017774948139210132,0.9693183704998708,0.23068162950012913
0.018199215725678744,0.9684872077548415,0.2315127922451584
0.018633610091900427,0.9676920445068509,0.23230795549314906
0.019078372952470946,0.9667673069978251,0.23323269300217492
0.019533751791435735,0.9658928855632478,0.2341071144367522
0.020000000000000004,0.9649780282044772,0.23502197179552273
0.02100301913217996,0.9630435628641593,0.23695643713584072
0.022056340633335867,0.9609418061418633,0.23905819385813665
0.02316248721539157,0.9586830589543996,0.24131694104560034
0.02432410810668714,0.956315992617574,0.24368400738242588
0.02554398539689818,0.9537216671715754,0.2462783328284246
0.026825040700158894,0.951047703093472,0.24895229690652795
0.028170342152347164,0.9482852532253259,0.25171474677467404
0.029583111759290133,0.9452000179341081,0.25479998206589183
0.031066733113489425,0.9419830283454262,0.25801697165457366
0.03262475949784735,0.9386842776381366,0.2613157223618634
0.03426092239580288,0.9349700004485639,0.26502999955143597
0.03597914042825903,0.9310726603352095,0.2689273396647905
0.03778352873870569,0.9270848072864935,0.2729151927135065
0.03967840884901534,0.9226267970739482,0.2773732029260517
0.04166831900951639,0.917925367294598,0.28207463270540195
0.043758025068132526,0.913158548769478,0.286841451230522
0.045952531884619875,0.9078151842900662,0.2921848157099337
0.04825709531723901,0.9022748173895707,0.2977251826104293
0.05067723481057014,0.8963809755997132,0.3036190244002867
0.053218746614619034,0.8904607975824745,0.3095392024175254
0.055887717666874046,0.8835945775735438,0.3164054224264562
0.05869054017056137,0.8763911078425506,0.3236088921574493
0.061633926904013835,0.8691218852334486,0.3308781147665514
0.06472492729781917,0.861216711036018,0.33878328896398185
0.06797094431825264,0.853130443458066,0.346869556541934
0.07137975219742994,0.8447331553933225,0.35526684460667746
0.07495951505264427,0.8352820411832176,0.3647179588167824
0.07871880643948095,0.8260396585845926,0.37396034141540735
0.08266662988553945,0.8164724756311327,0.3835275243688673
0.08681244045394122,0.806166419575963,0.3938335804240369
0.09116616738826805,0.7953609392395282,0.4046390607604718
0.09573823789316571,0.7839751464393057,0.41602485356069424
0.10053960210756775,0.7726407494494185,0.4273592505505815
0.10558175933035029,0.7602001262881666,0.43979987371183343
0.11087678556122833,0.748401962741763,0.451598037258237
0.11643736242285462,0.7354620764384487,0.46453792356155116
0.12227680753338936,0.7227699831219438,0.4772300168780561
0.12840910640228315,0.7086333444937645,0.49136665550623543
0.13484894592566424,0.6958025153743065,0.5041974846256935
0.14161174956155131,0.6821506628295038,0.5178493371704962
