alpha,mmse,q
0.020000000000000004,0.9799234833216661,1.0200765166783339
0.02100301913217996,0.9789460188308403,1.0210539811691597
0.022056340633335867,0.9778634276434313,1.0221365723565687
0.02316248721539157,0.9767745078218166,1.0232254921781834
0.02432410810668714,0.9755953332896894,1.0244046667103106
0.02554398539689818,0.9743823915034682,1.0256176084965318
0.026825040700158894,0.9730893968287255,1.0269106031712745
0.028170342152347164,0.9717675590675543,1.0282324409324457
0.029583111759290133,0.9702677283334531,1.029732271666547
0.031066733113489425,0.968839121942362,1.031160878057638
0.03262475949784735,0.9672532228113853,1.0327467771886147
0.03426092239580288,0.9655676380871074,1.0344323619128926
0.03597914042825903,0.9638046803987721,1.036195319601228
0.03778352873870569,0.9621374239894522,1.0378625760105478
0.03967840884901534,0.9602190257722427,1.0397809742277573
0.04166831900951639,0.9580733988721026,1.0419266011278974
0.043758025068132526,0.956040264046913,1.043959735953087
0.045952531884619875,0.9538640523594746,1.0461359476405254
0.04825709531723901,0.9516025465320059,1.048397453467994
0.05067723481057014,0.9492124763221756,1.0507875236778244
0.053218746614619034,0.9464189143291155,1.0535810856708845
0.055887717666874046,0.9439736733313637,1.0560263266686363
0.05869054017056137,0.9412391307464862,1.0587608692535138
0.061633926904013835,0.9382635431351223,1.0617364568648777
0.06472492729781917,0.9351470028748952,1.0648529971251048
0.06797094431825264,0.9319154759783073,1.0680845240216927
0.07137975219742994,0.928436959161618,1.071563040838382
0.07495951505264427,0.9248868106152559,1.075113189384744
0.07871880643948095,0.9211124469135783,1.0788875530864217
0.08266662988553945,0.9173738997166205,1.0826261002833795
0.08681244045394122,0.9134737596913824,1.0865262403086176
0.09116616738826805,0.9090767605028318,1.0909232394971682
0.09573823789316571,0.9046135117054084,1.0953864882945916
0.10053960210756775,0.9000068734682951,1.099993126531705
0.10558175933035029,0.8951412274433612,1.1048587725566388
0.11087678556122833,0.8897568137554193,1.1102431862445807
0.11643736242285462,0.8847777390832943,1.1152222609167057
0.12227680753338936,0.8789450029414765,1.1210549970585235
0.12840910640228315,0.8729931086056908,1.1270068913943092
0.13484894592566424,0.8678073219975704,1.1321926780024296
0.14161174956155131,0.8609335183609665,1.1390664816390335
0.14871371426913693,0.8546778403354345,1.1453221596645655
0.1561718493006113,0.847776376972061,1.152223623027939
0.1640040169384332,0.8404787865093695,1.1595212134906305
0.1722289752756139,0.8323973225737757,1.1676026774262243
0.18086642314147336,0.8252759427544374,1.1747240572455626
0.18993704728046604,0.8173712583846002,1.1826287416153998
0.19946257189706987,0.8097010855374078,1.1902989144625922
0.20946581068539888,0.8014344624644547,1.1985655375355453
0.21997072146815086,0.7922582010760955,1.2077417989239045
0.23100246357575005,0.7835301028686772,1.2164698971313228
0.24258745810310908,0.7731355046803536,1.2268644953196464
0.2547534511883252,0.7635999483387284,1.2364000516612716
0.2675295804648633,0.7541874074103374,1.2458125925896626
0.2809464448463801,0.7443019483523967,1.2556980516476033
0.2950361778113231,0.7334060144696284,1.2665939855303716
0.3098325243628233,0.7230614772453303,1.2769385227546697
0.32537092184819955,0.7120903638913343,1.2879096361086657
0.34168858483163805,0.7004766134212581,1.299523386578742
0.3588245942233194,0.6899157251382684,1.3100842748617316
0.37681999087845436,0.6783775176989515,1.3216224823010485
0.39571787389040264,0.6657423820151989,1.3342576179848011
0.4155635038132851,0.6539890462544249,1.3460109537455751
0.4364044110613083,0.6418281006325466,1.3581718993674534
0.4582905097444192,0.6297195082853138,1.3702804917146862
0.48127421721292707,0.6170183718813509,1.382981628118649
0.505410579597402,0.6045294062759574,1.3954705937240426
0.5307574036445197,0.5923792846063387,1.4076207153936613
0.5573753951646003,0.580468975651462,1.419531024348538
0.5853283044224232,0.5665550556171042,1.4334449443828958
0.6146830788195304,0.5530429800134813,1.4469570199865187
0.6455100232336937,0.5398348432630946,1.4601651567369054
0.6778829683995597,0.5274643743449863,1.4725356256550137
0.7118794477337447,0.5137541964053223,1.4862458035946777
0.7475808830278771,0.5016050472081486,1.4983949527918514
0.7850727794543244,0.48802739018603924,1.5119726098139608
0.8244449303516436,0.4779133844037091,1.5220866155962909
0.865791632280217,0.46195479762558067,1.5380452023744193
0.9092119108631357,0.4514571330158821,1.548542866984118
0.9548097579532168,0.43958699028232817,1.5604130097176718
1.0026943806941764,0.42609924571528657,1.5739007542847134
1.052980463072456,0.41373137477695154,1.5862686252230485
1.1057884405861251,0.40278141325268213,1.5972185867473179
1.1612447886886912,0.3908558163760427,1.6091441836239573
1.219482325698642,0.3775981018808272,1.6224018981191728
1.2806405309001943,0.3658798834296453,1.6341201165703547
1.344865878597094,0.35577755014531665,1.6442224498546834
1.4123121889195385,0.34384851553355844,1.6561514844664416
1.483140996224401,0.33318064675824743,1.6668193532417526
1.5575219359710768,0.3224665828927846,1.6775334171072154
1.6356331509995246,0.3123327396024589,1.6876672603975411
1.71766171818354,0.301453718737519,1.698546281262481
1.8038040964810995,0.2937105822184858,1.7062894177815142
1.8942665974548556,0.2829745712207241,1.7170254287792759
1.989265879389688,0.27238917732040857,1.7276108226795914
2.089029466190719,0.2632337446438182,1.7367662553561818
2.1937962923045675,0.2536195871083835,1.7463804128916165
2.3038172749689143,0.24503226750315754,1.7549677324968425
2.41935591516094,0.2341773537363565,1.7658226462636435
2.5406889286838985,0.22702109877322685,1.7729789012267732
2.668106908903286,0.21989094586314462,1.7801090541368554
2.801915022719862,0.21056156677516458,1.7894384332248354
2.942433741446385,0.2025937938660427,1.7974062061339573
3.0899996083385135,0.1952955022570162,1.8047044977429838
3.2449660446181188,0.18910077505157474,1.8108992249484253
3.4077041959194334,0.18155717386291093,1.818442826137089
3.578603821185289,0.1755406248957243,1.8244593751042757
3.758074226142346,0.16821349486750892,1.831786505132491
3.946545243591004,0.1624538776880875,1.8375461223119125
4.144468262857783,0.15605723649266268,1.8439427635073373
4.3523173108757325,0.14857073931634024,1.8514292606836598
4.570590187482051,0.14419753799262147,1.8558024620073785
4.799809657651974,0.13764252870107363,1.8623574712989264
5.040524703524327,0.13249037232449634,1.8675096276755037
5.293311839217358,0.12704460299511733,1.8729553970048827
5.558776491583842,0.1224395753501979,1.877560424649802
5.837554450212375,0.11767486222507828,1.8823251377749217
6.130313390147638,0.11306185384391321,1.8869381461560868
6.43775447097649,0.10719091120721402,1.892809088792786
6.760614016109813,0.10388032880090248,1.8961196711990975
7.09966527628192,0.09919426838077094,1.900805731619229
7.455720281491143,0.09639586209367734,1.9036041379063227
7.82963178581703,0.09188159124082262,1.9081184087591774
8.22229530977197,0.08723891623643709,1.912761083763563
8.63465128507871,0.08415267710284913,1.9158473228971509
9.06768730701052,0.08104192910039254,1.9189580708996075
9.522440499688365,0.07747032899456574,1.9225296710054343
10.0,0.0753134199585237,1.9246865800414763
