alpha,mmse,q
0.2675295804648633,0.31970154913306414,0.7802984508669359
0.2809464448463801,0.30747952307937976,0.7925204769206203
0.2950361778113231,0.29426014435111936,0.8057398556488807
0.3098325243628233,0.28165800426338994,0.8183419957366102
0.32537092184819955,0.2688841568830126,0.8311158431169875
0.34168858483163805,0.2586625477250958,0.8413374522749043
0.3588245942233194,0.2467995103020425,0.8532004896979576
0.37681999087845436,0.23480791443332383,0.8651920855666763
0.39571787389040264,0.22491624194118065,0.8750837580588194
0.4155635038132851,0.21626114210505576,0.8837388578949443
0.4364044110613083,0.20537462125398376,0.8946253787460163
0.4582905097444192,0.1965406248802235,0.9034593751197766
0.48127421721292707,0.18557457939723088,0.9144254206027692
0.505410579597402,0.17925080217878864,0.9207491978212115
0.5307574036445197,0.17066340367058108,0.929336596329419
0.5573753951646003,0.16307645646917424,0.9369235435308259
0.5853283044224232,0.15504896229286924,0.9449510377071308
0.6146830788195304,0.14766981460048456,0.9523301853995155
0.6455100232336937,0.14163114876117622,0.9583688512388239
0.6778829683995597,0.13411814843324787,0.9658818515667522
0.7118794477337447,0.12834807288242567,0.9716519271175744
0.7475808830278771,0.1231109201486309,0.9768890798513692
0.7850727794543244,0.11713969431981464,0.9828603056801855
0.8244449303516436,0.11186557554635201,0.9881344244536481
0.865791632280217,0.1062977066162164,0.9937022933837837
0.9092119108631357,0.10022914328137078,0.9997708567186293
0.9548097579532168,0.09674409206717027,1.0032559079328298
1.0026943806941764,0.09186720423266315,1.008132795767337
1.052980463072456,0.08742782676001948,1.0125721732399806
1.1057884405861251,0.08342019599711281,1.0165798040028873
1.1612447886886912,0.07964872126505806,1.020351278734942
1.219482325698642,0.07572489784880077,1.0242751021511993
1.2806405309001943,0.0721140477369786,1.0278859522630215
1.344865878597094,0.06863692944584887,1.0313630705541512
1.4123121889195385,0.06546684884868514,1.034533151151315
1.483140996224401,0.06270472642215452,1.0372952735778456
1.5575219359710768,0.05954653281819189,1.0404534671818082
1.6356331509995246,0.05715585312423954,1.0428441468757605
1.71766171818354,0.05442755931635235,1.0455724406836477
1.8038040964810995,0.05161632907640157,1.0483836709235985
1.8942665974548556,0.049415718137244324,1.0505842818627558
1.989265879389688,0.046733232182955,1.053266767817045
2.089029466190719,0.0446753365724204,1.0553246634275797
2.1937962923045675,0.04228663386301368,1.0577133661369864
2.3038172749689143,0.04137311542601019,1.05862688457399
2.41935591516094,0.039027458119169633,1.0609725418808305
2.5406889286838985,0.03692109054488002,1.06307890945512
2.668106908903286,0.03556159961586047,1.0644384003841396
2.801915022719862,0.03350760958417376,1.0664923904158263
2.942433741446385,0.03193520252762627,1.0680647974723738
3.0899996083385135,0.030581031487697974,1.0694189685123021
3.2449660446181188,0.028703978973852795,1.0712960210261473
3.4077041959194334,0.02726417702368167,1.0727358229763184
3.578603821185289,0.026212659201320543,1.0737873407986795
3.758074226142346,0.025157634692898334,1.0748423653071018
3.946545243591004,0.023810238809059525,1.0761897611909406
4.144468262857783,0.023009647295416213,1.0769903527045839
4.3523173108757325,0.021813201248484626,1.0781867987515155
4.570590187482051,0.020959431507679982,1.07904056849232
4.799809657651974,0.019944562856016868,1.0800554371439832
5.040524703524327,0.019031893112693155,1.080968106887307
5.293311839217358,0.017850536974528097,1.082149463025472
5.558776491583842,0.01700722645141295,1.0829927735485871
5.837554450212375,0.016231131304627944,1.0837688686953721
6.130313390147638,0.015471631128333163,1.084528368871667
6.43775447097649,0.014727660073085014,1.085272339926915
6.760614016109813,0.014069791403943599,1.0859302085960565
7.09966527628192,0.01362311732144006,1.08637688267856
7.455720281491143,0.012839962426136386,1.0871600375738637
7.82963178581703,0.012309431701259532,1.0876905682987406
8.22229530977197,0.011426262726197622,1.0885737372738025
8.63465128507871,0.011805735161819264,1.0881942648381808
9.06768730701052,0.010459726377266332,1.0895402736227338
9.522440499688365,0.010049447968902392,1.0899505520310977
10.0,0.009944536646114166,1.090055463353886
