alpha,mmse,q
0.020000000000000004,0.9735491056752579,0.5264508943247421
0.02100301913217996,0.972214975591344,0.527785024408656
0.022056340633335867,0.9708369917595527,0.5291630082404473
0.02316248721539157,0.969265430389144,0.530734569610856
0.02432410810668714,0.9676953628956262,0.5323046371043738
0.02554398539689818,0.9659820846266923,0.5340179153733077
0.026825040700158894,0.9643329159812077,0.5356670840187923
0.028170342152347164,0.962440768912713,0.537559231087287
0.029583111759290133,0.9604986245512279,0.5395013754487721
0.031066733113489425,0.9583991526920673,0.5416008473079327
0.03262475949784735,0.9562923462934305,0.5437076537065695
0.03426092239580288,0.9538714240512279,0.5461285759487721
0.03597914042825903,0.9516265561482321,0.5483734438517679
0.03778352873870569,0.9491059468837963,0.5508940531162037
0.03967840884901534,0.9464357271281307,0.5535642728718693
0.04166831900951639,0.9435673696625458,0.5564326303374542
0.043758025068132526,0.9407341369743618,0.5592658630256382
0.045952531884619875,0.93766911971532,0.56233088028468
0.04825709531723901,0.9342128419059325,0.5657871580940675
0.05067723481057014,0.9308139450412745,0.5691860549587255
0.053218746614619034,0.9273651769172153,0.5726348230827847
0.055887717666874046,0.9234048320406754,0.5765951679593246
0.05869054017056137,0.9196030437972901,0.5803969562027099
0.061633926904013835,0.9153649605878923,0.5846350394121077
0.06472492729781917,0.9109235557635044,0.5890764442364956
0.06797094431825264,0.9062866205146224,0.5937133794853776
0.07137975219742994,0.901319555188706,0.598680444811294
0.07495951505264427,0.8960947122417215,0.6039052877582785
0.07871880643948095,0.8908888748532722,0.6091111251467278
0.08266662988553945,0.8850911413182982,0.6149088586817018
0.08681244045394122,0.8792115656668813,0.6207884343331187
0.09116616738826805,0.8731983044683408,0.6268016955316592
0.09573823789316571,0.8662835640314238,0.6337164359685762
0.10053960210756775,0.8595153810167885,0.6404846189832115
0.10558175933035029,0.8523759551842631,0.6476240448157369
0.11087678556122833,0.845432091642231,0.654567908357769
0.11643736242285462,0.8375398654292271,0.6624601345707729
0.12227680753338936,0.8295399525374504,0.6704600474625496
0.12840910640228315,0.820871738324334,0.679128261675666
0.13484894592566424,0.8124121299724765,0.6875878700275235
0.14161174956155131,0.8033831341085186,0.6966168658914814
0.14871371426913693,0.7935664615412809,0.7064335384587191
0.1561718493006113,0.7838222625125133,0.7161777374874867
0.1640040169384332,0.7748009766849716,0.7251990233150284
0.1722289752756139,0.7641413406902846,0.7358586593097154
0.18086642314147336,0.7534535243713031,0.7465464756286969
0.18993704728046604,0.742363269737776,0.757636730262224
0.19946257189706987,0.730513144730787,0.769486855269213
0.20946581068539888,0.7189912466976308,0.7810087533023692
0.21997072146815086,0.7072740714286564,0.7927259285713436
0.23100246357575005,0.6955926567927931,0.8044073432072069
0.24258745810310908,0.6837190711535935,0.8162809288464065
0.2547534511883252,0.6706465183101761,0.8293534816898239
0.2675295804648633,0.6582060794895066,0.8417939205104934
0.2809464448463801,0.6455011737512566,0.8544988262487434
0.2950361778113231,0.6332544622016203,0.8667455377983797
0.3098325243628233,0.6193464663879942,0.8806535336120058
0.32537092184819955,0.6063924317944962,0.8936075682055038
0.34168858483163805,0.5928915347076302,0.9071084652923698
0.3588245942233194,0.5793281828839123,0.9206718171160877
