,alpha,mmse,q
0,2e-05,1.0008662324272337,0.2991337675727664
1,0.000519921568627451,0.9979593791054641,0.302040620894536
2,0.001019843137254902,0.9959005001363377,0.3040994998636624
3,0.0015197647058823528,0.9938219346980275,0.30617806530197256
4,0.002019686274509804,0.9917273951097623,0.3082726048902378
5,0.002519607843137255,0.9895947720146081,0.3104052279853919
6,0.0030195294117647056,0.9874434677877584,0.3125565322122417
7,0.0035194509803921567,0.9852639279143695,0.3147360720856306
8,0.004019372549019608,0.9830452047550693,0.31695479524493075
9,0.004519294117647059,0.9808061414824034,0.3191938585175966
10,0.00501921568627451,0.9785375373205725,0.32146246267942763
11,0.005519137254901961,0.9762390692679457,0.3237609307320543
12,0.006019058823529411,0.9739104365176151,0.32608956348238494
13,0.006518980392156862,0.9715405124171123,0.3284594875828878
14,0.007018901960784313,0.9691493719565786,0.33085062804342147
15,0.007518823529411764,0.966727174408748,0.33327282559125204
16,0.008018745098039215,0.9642736860105066,0.33572631398949343
17,0.008518666666666666,0.9617886913062363,0.3382113086937637
18,0.009018588235294117,0.9592619558085667,0.3407380441914334
19,0.009518509803921568,0.9567122860223489,0.3432877139776512
20,0.010018431372549019,0.954130491135761,0.34586950886423906
21,0.01051835294117647,0.9515164283199546,0.3484835716800454
22,0.011018274509803921,0.948869975652012,0.351130024347988
23,0.011518196078431372,0.9461910326500511,0.353808967349949
24,0.012018117647058821,0.9434795207539323,0.3565204792460678
25,0.012518039215686273,0.9407244618751303,0.35927553812486973
26,0.013017960784313724,0.9379465877561777,0.36205341224382237
27,0.013517882352941175,0.9351359559828288,0.3648640440171712
28,0.014017803921568626,0.9322925727472473,0.3677074272527528
29,0.014517725490196077,0.9294164671684015,0.37058353283159845
30,0.015017647058823528,0.926507691326692,0.37349230867330807
31,0.015517568627450979,0.9235556265791004,0.37644437342089965
32,0.01601749019607843,0.920580734842183,0.3794192651578171
33,0.01651741176470588,0.9175733812933938,0.3824266187066062
34,0.017017333333333332,0.9145337026198006,0.3854662973801995
35,0.017517254901960783,0.9114618571991366,0.3885381428008634
36,0.018017176470588234,0.9083580247016689,0.3916419752983311
37,0.018517098039215685,0.9052117868101447,0.39478821318985535
38,0.019017019607843137,0.9020436016699103,0.39795639833008983
39,0.019516941176470588,0.8988440086546059,0.40115599134539415
40,0.02001686274509804,0.8956132617573056,0.40438673824269444
41,0.02051678431372549,0.8923516332246653,0.40764836677533484
42,0.02101670588235294,0.8890594128910281,0.41094058710897197
43,0.021516627450980392,0.885726152711111,0.41427384728888905
44,0.022016549019607843,0.8823726831107838,0.4176273168892163
45,0.022516470588235294,0.8789895076795233,0.42101049232047677
46,0.023016392156862745,0.8755769739352244,0.42442302606477567
47,0.023516313725490196,0.8721354431205766,0.42786455687942354
48,0.024016235294117644,0.8686551183809648,0.4313448816190353
49,0.024516156862745095,0.865155781905904,0.434844218094096
50,0.025016078431372546,0.8616285298187971,0.4383714701812029
51,0.025515999999999997,0.8580737657058588,0.44192623429414124
52,0.026015921568627448,0.8544919029996264,0.44550809700037364
53,0.0265158431372549,0.8508833642862514,0.44911663571374855
