,alpha,mmse,q
0,1e-05,1.001893694255074,0.49810630574492604
1,0.0007452549019607843,0.9970403118789717,0.5029596881210283
2,0.0014805098039215685,0.9940348095820746,0.5059651904179254
3,0.002215764705882353,0.9910027427073572,0.5089972572926428
4,0.002951019607843137,0.9879374893690196,0.5120625106309804
5,0.003686274509803921,0.984837522825067,0.515162477174933
6,0.004421529411764705,0.9817021927698344,0.5182978072301656
7,0.005156784313725489,0.9785208005149165,0.5214791994850835
8,0.0058920392156862735,0.9753128980952767,0.5246871019047233
9,0.006627294117647058,0.9720687111240357,0.5279312888759643
10,0.007362549019607842,0.968788075451869,0.531211924548131
11,0.008097803921568626,0.9654708631128868,0.5345291368871132
12,0.00883305882352941,0.9621169785316417,0.5378830214683583
13,0.009568313725490194,0.9587263568191364,0.5412736431808636
14,0.010303568627450979,0.955298963068626,0.544701036931374
15,0.011038823529411762,0.9518245446399186,0.5481754553600814
16,0.011774078431372547,0.9483227519668911,0.5516772480331089
17,0.012509333333333332,0.9447841882831844,0.5552158117168156
18,0.013244588235294116,0.9412089324274926,0.5587910675725074
19,0.0139798431372549,0.9375970929483879,0.5624029070516121
20,0.014715098039215684,0.9339488081069351,0.5660511918930649
21,0.015450352941176469,0.9302642458008803,0.5697357541991197
22,0.016185607843137252,0.9265334562368632,0.5734665437631368
23,0.016920862745098037,0.9227760532196376,0.5772239467803624
24,0.017656117647058822,0.91898297446169,0.58101702553831
25,0.018391372549019607,0.9151544979082733,0.5848455020917267
26,0.01912662745098039,0.9112909290465422,0.5887090709534578
27,0.019861882352941174,0.9073926002810112,0.5926073997189888
28,0.02059713725490196,0.9034598702313785,0.5965401297686215
29,0.021332392156862744,0.8994824393727512,0.6005175606272488
30,0.022067647058823525,0.8954810987997355,0.6045189012002645
31,0.02280290196078431,0.8914464977271077,0.6085535022728923
32,0.023538156862745095,0.8873790850805703,0.6126209149194297
33,0.02427341176470588,0.8832793312372988,0.6167206687627012
34,0.025008666666666665,0.8791477270074328,0.6208522729925672
35,0.025743921568627447,0.8749739856472093,0.6250260143527907
36,0.02647917647058823,0.8707792157838716,0.6292207842161284
37,0.027214431372549017,0.8665540936366791,0.6334459063633209
38,0.0279496862745098,0.8622991750078748,0.6377008249921252
39,0.028684941176470583,0.8580150305214798,0.6419849694785202
40,0.029420196078431368,0.8536919124684258,0.6463080875315742
41,0.030155450980392153,0.8493500979837221,0.6506499020162779
42,0.030890705882352938,0.8449807641512036,0.6550192358487964
43,0.03162596078431373,0.8405845245863066,0.6594154754136934
44,0.03236121568627451,0.8361620023599956,0.6638379976400044
45,0.0330964705882353,0.8317036534027729,0.6682963465972271
46,0.03383172549019608,0.8272294934543837,0.6727705065456163
47,0.03456698039215686,0.8227308852008164,0.6772691147991836
