,alpha,mmse,q
0,2e-05,1.0008675101232893,0.09913248987671079
1,0.00020619607843137255,0.9992493102503057,0.10075068974969435
2,0.0003923921568627451,0.998441987509727,0.10155801249027302
3,0.0005785882352941177,0.9976515256082091,0.10234847439179098
4,0.0007647843137254903,0.9968569207097159,0.10314307929028425
5,0.0009509803921568628,0.9960534274886674,0.10394657251133271
6,0.0011371764705882354,0.9952392465013327,0.10476075349866748
7,0.001323372549019608,0.9944134490605399,0.10558655093946027
8,0.0015095686274509805,0.9935754376764039,0.10642456232359615
9,0.001695764705882353,0.9927247619432435,0.10727523805675657
10,0.0018819607843137255,0.9918610437462552,0.10813895625374491
11,0.0020681568627450983,0.990983942913144,0.10901605708685616
12,0.002254352941176471,0.9900931399410077,0.1099068600589924
13,0.0024405490196078433,0.989188326690436,0.11081167330956407
14,0.002626745098039216,0.988269201102995,0.11173079889700513
15,0.0028129411764705884,0.987335464087972,0.11266453591202807
16,0.002999137254901961,0.9863868176435155,0.11361318235648457
17,0.0031853333333333334,0.9854229637164074,0.11457703628359278
18,0.003371529411764706,0.984443603522586,0.11555639647741411
19,0.0035577254901960785,0.9834484371677585,0.11655156283224159
20,0.003743921568627451,0.982437163471224,0.11756283652877608
21,0.0039301176470588235,0.981409479932412,0.11859052006758805
22,0.0041163137254901965,0.980365082802169,0.11963491719783098
23,0.004302509803921569,0.9793036672329318,0.12069633276706832
24,0.0044887058823529415,0.9782249274912131,0.121775072508787
25,0.004674901960784314,0.9771285572200323,0.12287144277996778
26,0.004861098039215687,0.9760142497430581,0.123985750256942
27,0.005047294117647059,0.9748816984036023,0.12511830159639778
28,0.005233490196078432,0.9737407649371829,0.12625923506281725
29,0.005419686274509804,0.9725710579085032,0.12742894209149697
30,0.005605882352941177,0.9713822014131626,0.12861779858683747
31,0.005792078431372549,0.9701738931791271,0.1298261068208731
32,0.005978274509803922,0.9689458330248356,0.13105416697516448
33,0.006164470588235295,0.9676977233213653,0.13230227667863484
34,0.006350666666666667,0.9664292694643831,0.13357073053561694
35,0.00653686274509804,0.9651401803521641,0.13485981964783603
36,0.006723058823529412,0.9638301688669442,0.13616983113305592
37,0.006909254901960785,0.9624989523568204,0.13750104764317977
38,0.007095450980392157,0.9611462531145905,0.13885374688540958
39,0.00728164705882353,0.9597717988510982,0.14022820114890192
40,0.007467843137254902,0.9583753231596034,0.14162467684039667
41,0.007654039215686275,0.9569565659686894,0.14304343403131076
42,0.007840235294117646,0.9555152739805657,0.14448472601943435
43,0.008026431372549018,0.9540512010922312,0.14594879890776893
44,0.008212627450980392,0.9525641087970915,0.14743589120290862
45,0.008398823529411764,0.9510537665643505,0.14894623343564964
46,0.008585019607843136,0.9495199521944437,0.1504800478055563
47,0.008771215686274508,0.9479624521482771,0.15203754785172294
48,0.008957411764705882,0.946381061848951,0.15361893815104916
49,0.009143607843137254,0.944785693814638,0.1552143061853621
50,0.009329803921568626,0.9431562822153428,0.1568437177846574
51,0.009516,0.9415024344132741,0.15849756558672606
52,0.009702196078431372,0.9398239841625348,0.1601760158374653
53,0.009888392156862744,0.9381207751958547,0.16187922480414546
54,0.010074588235294116,0.9363926613371759,0.1636073386628242
55,0.01026078431372549,0.9346395065829554,0.16536049341704473
56,0.010446980392156862,0.9328611851524481,0.167138814847552
57,0.010633176470588234,0.9310575815083243,0.16894241849167582
58,0.010819372549019607,0.9292285903484163,0.17077140965158377
59,0.01100556862745098,0.9273741165702092,0.17262588342979096
60,0.011191764705882352,0.9254940752094261,0.17450592479057403
61,0.011377960784313725,0.9235883913546091,0.17641160864539096
62,0.011564156862745097,0.9216570000393309,0.1783429999606691
63,0.01175035294117647,0.9196998461139109,0.18030015388608925
64,0.011936549019607843,0.917716884098427,0.1822831159015731
65,0.012122745098039215,0.9157080780186546,0.18429192198134553
66,0.012308941176470588,0.9136836320173676,0.1863163679826325
67,0.01249513725490196,0.9116234004472914,0.18837659955270866
68,0.012681333333333333,0.909537276693525,0.19046272330647512
69,0.012867529411764705,0.9074252601283375,0.19257473987166268
70,0.013053725490196079,0.905287358504281,0.1947126414957191
71,0.01323992156862745,0.9031235877044193,0.19687641229558084
72,0.013426117647058823,0.9009339714806518,0.1990660285193483
73,0.013612313725490195,0.8987185411800582,0.20128145881994192
74,0.013798509803921569,0.8964773354595041,0.203522664540496
75,0.01398470588235294,0.8942103999891189,0.20578960001088115
76,0.014170901960784313,0.8919177871458026,0.20808221285419748
77,0.014357098039215685,0.8895995556987637,0.21040044430123642
78,0.014543294117647059,0.8872557704899561,0.21274422951004401
79,0.01472949019607843,0.884886502113598,0.21511349788640213
80,0.014915686274509803,0.8824918266000652,0.21750817339993495
81,0.015101882352941177,0.8800718251106965,0.21992817488930366
82,0.015288078431372549,0.8776265836510784,0.22237341634892177
83,0.015474274509803921,0.8751561928110526,0.2248438071889475
84,0.015660470588235293,0.8726708281234027,0.2273291718765974
85,0.015846666666666665,0.870150594222956,0.22984940577704405
86,0.016032862745098037,0.8676054912691044,0.23239450873089576
87,0.016219058823529413,0.8650356240360244,0.23496437596397562
88,0.016405254901960785,0.8624411010839748,0.23755889891602527
89,0.016591450980392157,0.8598220347930443,0.24017796520695575
90,0.01677764705882353,0.8571785414484081,0.24282145855159193
91,0.0169638431372549,0.8545107413657929,0.24548925863420717
92,0.017150039215686273,0.8518187590405456,0.24818124095945449
93,0.017336235294117645,0.8491027232979715,0.25089727670202855
94,0.017522431372549017,0.8463627674169338,0.2536372325830663
95,0.017708627450980393,0.843599029194657,0.2564009708053431
96,0.017894823529411765,0.8408116509170482,0.25918834908295185
97,0.018081019607843137,0.8380007791980365,0.2619992208019636
98,0.01826721568627451,0.8351567433878375,0.2648432566121626
99,0.01845341176470588,0.832299696616992,0.2677003033830081
100,0.018639607843137253,0.8294196863345017,0.2705803136654984
101,0.018825803921568626,0.8265168764914572,0.2734831235085428
102,0.019012,0.8235914318269711,0.27640856817302895
103,0.019198196078431373,0.8206435164422506,0.27935648355774945
104,0.019384392156862745,0.8176635782709311,0.28233642172906903
105,0.019570588235294117,0.8146724963908312,0.28532750360916886
106,0.01975678431372549,0.8116595620455365,0.28834043795446357
107,0.01994298039215686,0.8086170112592521,0.291382988740748
108,0.020129176470588234,0.8055556428085283,0.2944443571914718
109,0.020315372549019606,0.8024720903026142,0.29752790969738585
110,0.02050156862745098,0.7994186191092789,0.30058138089072123
111,0.020687764705882353,0.7962903430382824,0.30370965696171776
112,0.020873960784313726,0.7931386423544383,0.30686135764556177
113,0.021060156862745098,0.7899688854907129,0.3100311145092872
114,0.02124635294117647,0.7867748768820301,0.31322512311797
115,0.021432549019607842,0.7835678336021952,0.31643216639780497
116,0.021618745098039214,0.7803274419235031,0.3196725580764969
117,0.02180494117647059,0.7770653035521728,0.32293469644782724
118,0.02199113725490196,0.7737906376436882,0.3262093623563119
119,0.022177333333333334,0.7704843856931023,0.32951561430689785
120,0.022363529411764706,0.7671658972695067,0.3328341027304934
121,0.022549725490196078,0.7638163879321741,0.336183612067826
122,0.02273592156862745,0.7604546238996932,0.33954537610030683
123,0.022922117647058822,0.7570721550343389,0.3429278449656612
124,0.023108313725490194,0.7536585674781745,0.3463414325218256
125,0.02329450980392157,0.7502341524182887,0.34976584758171136
126,0.02348070588235294,0.7467898800005788,0.3532101199994213
127,0.023666901960784314,0.7433151759140528,0.35668482408594726
128,0.023853098039215686,0.7398311883332168,0.3601688116667833
129,0.024039294117647058,0.7363286207521598,0.36367137924784027
130,0.02422549019607843,0.732796898653679,0.36720310134632106
131,0.024411686274509802,0.7292575008387219,0.3707424991612782
132,0.024597882352941178,0.7257435085148749,0.3742564914851252
133,0.02478407843137255,0.7221546749225491,0.37784532507745094
134,0.024970274509803922,0.7185564835890607,0.38144351641093943
135,0.025156470588235294,0.7149290982186511,0.38507090178134895
136,0.025342666666666666,0.7112916600332007,0.38870833996679943
137,0.025528862745098038,0.7076352129623669,0.39236478703763317
138,0.02571505882352941,0.7039498133426296,0.39605018665737046
139,0.025901254901960782,0.7002545644895406,0.3997454355104595
140,0.026087450980392158,0.6965404452168013,0.40345955478319884
141,0.02627364705882353,0.6927974253671649,0.4072025746328351
142,0.026459843137254902,0.6890446062216664,0.4109553937783336
143,0.026646039215686274,0.685272859177736,0.41472714082226414
144,0.026832235294117646,0.6814720634776603,0.41852793652233977
145,0.02701843137254902,0.677661392186286,0.42233860781371413
146,0.02720462745098039,0.6738316457721458,0.4261683542278542
147,0.027390823529411766,0.6699726089414538,0.43002739105854626
148,0.027577019607843138,0.6661037393413274,0.43389626065867265
149,0.02776321568627451,0.6622158150333661,0.43778418496663396
150,0.027949411764705882,0.6582985717112217,0.44170142828877834
151,0.028135607843137254,0.6543719365133842,0.4456280634866159
152,0.028321803921568627,0.6504266641585402,0.44957333584145986
153,0.028508,0.6464523797256598,0.45354762027434026
154,0.02869419607843137,0.6424695215351917,0.45753047846480843
155,0.028880392156862746,0.6384686229811538,0.46153137701884633
156,0.02906658823529412,0.634438920605209,0.465561079394791
157,0.02925278431372549,0.6304011976872096,0.4695988023127905
158,0.029438980392156863,0.6258848537397118,0.4741151462602883
159,0.029625176470588235,0.6217116932326909,0.4782883067673091
160,0.029811372549019607,0.6175372884930097,0.4824627115069903
161,0.02999756862745098,0.614035160582817,0.48596483941718305
162,0.030183764705882354,0.6098891197920062,0.4901108802079939
163,0.030369960784313726,0.6057223532496447,0.4942776467503554
164,0.0305561568627451,0.6015446580058006,0.4984553419941995
165,0.03074235294117647,0.597347407955992,0.5026525920440081
