alpha,mmse,mmse_std
0.0011999999999999995,1.0921988588948761,0.025209333914465802
0.0014339504663773768,1.0836622463226568,0.030758625601431194
0.0017135116166865797,1.062697119775692,0.022507826057990638
0.0020475756515756457,1.0809757749431503,0.02026424155161244
0.0024467683837665474,1.060205260188945,0.019870851163425657
0.0029237872208495524,1.041255414411691,0.024256616344235933
0.0034938050407711894,1.0489967393235051,0.022509096191685538
0.004174952806371233,1.018943174148753,0.016262441201133328
0.004988896269832975,1.0180609061398451,0.019909294901925233
0.005961525110696122,0.9941720031866141,0.020816134966161318
0.007123776427335952,0.9739086357877602,0.019759513785800993
0.008512618775288796,0.972330105859837,0.02581917758999651
0.010172228052431825,0.9364914229020782,0.019351030053898606
0.012155392633234709,0.8991737245713387,0.02118053925874391
0.014525192446189201,0.8774029027173217,0.0255294384459725
0.01735700540202846,0.8315847482866029,0.016401917093146066
0.0207409049926278,0.7691236484421005,0.017655560975101486
0.024784525322722913,0.7048153329879372,0.013882109810706535
0.029616484704550354,0.6199592998530712,0.015345683476134636
0.03539047671212369,0.5272513969147385,0.010841992155113106
0.042290158822222874,0.41301013448644125,0.010660922640039542
0.050534994138583214,0.2942176069412265,0.006356866470288613
0.06038723201116617,0.1680654294350432,0.00642238708332886
0.07216024958804215,0.06839743200959443,0.0030692062150875074
0.08622851962556746,0.01081023534274575,0.000767642080565252
0.10303952161009437,0.00016024524512251722,3.815877395013198e-05
0.12312797505674725,1.0210682154661595e-08,1.359520462270918e-08
0.1471328477139372,7.519443328621755e-12,1.1303108285683756e-11
0.17581767966569326,3.90276188410078e-12,5.0233992822482664e-12
0.21009486979500744,2.893248455154771e-12,3.0523453368880723e-12
0.25105469710503775,3.7847867823015235e-12,2.8522515394002602e-12
0.29999999999999993,2.6860437895342652e-12,3.285964408910382e-12
