alpha,mmse,q
0.049999999999999996,0.9317970356308335,0.5682029643691665
0.05213007512096884,0.928887378853963,0.571112621146037
0.054350894642357116,0.9257330159004604,0.5742669840995396
0.056666324411958784,0.922305052298203,0.577694947701797
0.05908039496849207,0.9188061032437348,0.5811938967562652
0.061597308557680024,0.9149249125585741,0.5850750874414259
0.06422144644722713,0.9111818366641492,0.5888181633358508
0.0669573765534246,0.907741472516256,0.592258527483744
0.06980986139266043,0.9036015432234754,0.5963984567765246
0.07278386637167626,0.8991895437503553,0.6008104562496447
0.07588456843100082,0.8946593877341759,0.6053406122658241
0.07911736505660748,0.8902756546369403,0.6097243453630597
0.0824878836754813,0.8859442870183686,0.6140557129816314
0.08600199145145158,0.8799225471575085,0.6200774528424915
0.08966580549834188,0.8747405262030092,0.6252594737969908
0.09348570352821486,0.8701606800424588,0.6298393199575412
0.09746833495324925,0.8638696266084864,0.6361303733915136
0.10162063246057278,0.8582720427351404,0.6417279572648596
0.10594982408020048,0.8521334249725384,0.6478665750274616
0.11046344576708572,0.8458464565616368,0.6541535434383632
0.11516935451918495,0.8387766523199992,0.6612233476800008
0.12007574205437208,0.8325609454886251,0.6674390545113749
0.12519114907000992,0.8252118841019745,0.6747881158980255
0.13052448011000053,0.8178329014065231,0.6821670985934769
0.13608501906519466,0.810065516874974,0.689934483125026
0.14188244533414154,0.8027549513974462,0.6972450486025538
0.14792685067231107,0.7948878011576923,0.7051121988423077
0.15422875675911837,0.785888579734127,0.714111420265873
0.16079913351332947,0.7795267461282178,0.7204732538717822
0.1676494181887313,0.7703256866256718,0.7296743133743282
0.17479153528330565,0.7606422974278704,0.7393577025721296
0.18223791729656405,0.7509912024580886,0.7490087975419114
0.19000152637117587,0.7422779746886572,0.7577220253113428
0.19809587685656285,0.7331433563310804,0.7668566436689196
0.20653505883373635,0.722738856990666,0.777261143009334
0.2153337626423279,0.7131666737690683,0.7868333262309317
0.2245073044525086,0.7019362397653978,0.7980637602346022
0.23407165292631,0.6928049542335193,0.8071950457664807
0.2440434570147578,0.682606414338902,0.817393585661098
0.25444007493920506,0.6712073815051384,0.8287926184948616
0.26527960440731413,0.6611326426048274,0.8388673573951726
0.2765809141162837,0.6497820108820554,0.8502179891179446
0.2883636765981621,0.6384196534977907,0.8615803465022093
0.30064840246441915,0.6268557256312368,0.8731442743687632
0.3134564761093889,0.6154978287479022,0.8845021712520978
0.37038264827948797,0.5698511719774838,0.9301488280225162
0.3861615055662618,0.5578727522599343,0.9421272477400657
0.4026125658799132,0.5481057224821125,0.9518942775178875
0.4197644660793179,0.535820747645156,0.964179252354844
0.4562914854096458,0.5142819122613741,0.9857180877386259
0.475730188229266,0.5012332748154266,0.9987667251845734
0.5171272267727511,0.47783642693713313,1.0221635730628669
0.5391576235752362,0.46638853676272163,1.0336114632372784
0.5621265483804023,0.45737536702821857,1.0426246329717814
0.586073983891226,0.4447516387619621,1.055248361238038
0.6110416161339018,0.4346502106145165,1.0653497893854835
0.6370729070219706,0.42334396913766437,1.0766560308623356
0.692509648981026,0.40250096619290954,1.0974990338070905
0.9273725866740484,0.33342199713173004,1.16657800286827
1.0510159169445805,0.3067151245232591,1.193284875476741
1.0957907740730988,0.2959322228999355,1.2040677771000645
1.2947950347013661,0.26069108307186584,1.2393089169281342
1.4074653702900215,0.24681920563264526,1.2531807943673547
1.4674255096676219,0.23873789730969786,1.2612621026903021
1.5951177854290415,0.22483292970490698,1.275167070295093
1.7339215739600768,0.209093923257887,1.290906076742113
2.1360980441207413,0.17991067615547895,1.320089323844521
2.2270990301153786,0.1718731745744584,1.3281268254255416
2.3219767948350305,0.16933277518716627,1.3306672248128337
2.420896494877932,0.16138397027802376,1.3386160297219762
2.5240303227615364,0.1554454884804366,1.3445545115195634
2.6315578066632423,0.15098036113627633,1.3490196388637237
2.743666122930538,0.14505241131494984,1.3549475886850502
2.8605504219045255,0.14097062049734532,1.3590293795026547
2.9824141676240408,0.1355408499042492,1.3644591500957508
3.1094694920016615,0.13072453844695153,1.3692754615530485
3.2419375640881487,0.12616193424530286,1.3738380657546971
3.3800489750681186,0.12338245518389712,1.3766175448161029
3.5240441396570974,0.11780953077552092,1.382190469224479
3.6741737145986897,0.11360609639933439,1.3863939036006656
3.8306990349903787,0.10997355323251634,1.3900264467674837
3.993892569197426,0.10600429858423288,1.3939957014157671
4.1640383931468214,0.1026826075323155,1.3973173924676845
4.341432684826845,0.09764652123313988,1.4023534787668601
4.5263842398530585,0.09587245187981575,1.4041275481201843
4.71921500899819,0.09290175010739476,1.4070982498926052
4.920260658621586,0.09025925006034341,1.4097407499396566
5.12987115497382,0.08552764420575265,1.4144723557942473
5.348411373393529,0.0842940032329571,1.415705996767043
5.576261733456976,0.08031552371026884,1.4196844762897312
5.813818861185922,0.07705682611736009,1.42294317388264
6.061496279466553,0.0739691540990195,1.4260308459009805
6.319725127881298,0.0712470084178134,1.4287529915821866
6.588954913206529,0.06808301295153218,1.4319169870484678
6.869654291882662,0.06589017919138862,1.4341098208086114
7.162311885818584,0.06278293343406527,1.4372170665659347
7.467437132950615,0.06107742897830115,1.4389225710216988
7.785561174036563,0.05913046306447933,1.4408695369355207
8.117237777228489,0.05572409824023561,1.4442759017597644
8.463044302033746,0.05375321063442784,1.4462467893655722
8.82358270434213,0.05286185271021182,1.4471381472897882
9.19948058426873,0.05075652772059858,1.4492434722794014
9.591392278636476,0.04980994656119919,1.4501900534388008
10.0,0.047571351638646675,1.4524286483613533
