alpha,mmse,q
0.020000000000000004,0.9649864121138759,0.23501358788612406
0.02085203004838754,0.9632578031130585,0.23674219688694137
0.021740357856942852,0.9615338109812852,0.23846618901871475
0.02266652976478352,0.9596557955670529,0.24034420443294702
0.023632157987396835,0.9577183276806491,0.24228167231935085
0.024638923423072015,0.9556277234604217,0.24437227653957824
0.02568857857889086,0.9534928876462433,0.24650711235375664
0.026782950621369844,0.9512249970615514,0.24877500293844862
0.027923944557064182,0.9487344326590269,0.25126556734097305
0.029113546548670512,0.9462710620081012,0.2537289379918988
0.030353827372400336,0.9436026387596825,0.2563973612403175
0.031646946022643,0.9408966044964219,0.2591033955035781
0.03299515347019253,0.9378785157070548,0.2621214842929451
0.03440079658058064,0.9347179094970337,0.2652820905029663
0.03586632219933676,0.9312918321983621,0.2687081678016378
0.03739428141128595,0.927822644604245,0.272177355395755
0.038987333981299714,0.9242438482356878,0.2757561517643121
0.040648252984229125,0.9204579791983932,0.2795420208016067
0.042379929632080204,0.9163672616856106,0.2836327383143894
0.04418537830683431,0.9119810284340464,0.2880189715659536
0.04606774180767399,0.9073966912983218,0.2926033087016781
0.04803029682174884,0.9028733541272043,0.2971266458727957
0.050076459628003965,0.8978017604398636,0.3021982395601364
0.05220979204400023,0.8923846068441921,0.3076153931558079
0.0544340076260779,0.8868862478386158,0.31311375216138415
0.05675297813365663,0.8813042597269218,0.31869574027307807
0.059170740268924445,0.8752228506122932,0.3247771493877067
0.06705976727549257,0.8553508450746856,0.3446491549253143
0.0699166141133223,0.8481805276856242,0.35181947231437577
0.07289516691862565,0.8405605292968807,0.3594394707031192
0.07923835074262517,0.8244853657443711,0.37551463425562875
0.08613350505693121,0.807540674824113,0.39245932517588694
0.093628661170524,0.7896721259817276,0.4103278740182723
0.09761738280590314,0.7800572937305644,0.41994270626943553
0.10177602997568205,0.7707411015169447,0.42925889848305515
0.10611184176292568,0.7591242948909531,0.44087570510904683
0.11063236564651352,0.748050214634465,0.45194978536553493
0.11534547063926487,0.7380353479630548,0.4619646520369452
0.1202593609857677,0.7270768239852914,0.4729231760147086
0.1253825904437556,0.716686341045722,0.48331365895427797
0.13629311926388746,0.6929973051423406,0.5070026948576594
0.23442959355649046,0.530569482802726,0.669430517197274
0.2770038595924104,0.4791540669002704,0.7208459330997296
0.30110815176466754,0.4534424026331033,0.7465575973668966
0.31393581142056426,0.4426919132499988,0.7573080867500012
0.3273099486503265,0.43116828721652767,0.7688317127834723
0.3412538442196396,0.4194479267301021,0.7805520732698978
0.35579177068978424,0.4069624188362462,0.7930375811637538
0.3709490346696195,0.39453011821074047,0.8054698817892595
0.38675202086756294,0.3831147722482303,0.8168852277517696
0.4032282380202513,0.37196416523035025,0.8280358347696497
0.42040636677783233,0.360549284662221,0.8394507153377789
0.43831630962923956,0.3526134665814966,0.8473865334185033
0.45698924295436194,0.34002228258373657,0.8599777174162634
0.47645767129371164,0.3286115109304272,0.8713884890695728
0.49675548393006136,0.3189964110368776,0.8810035889631224
0.5179180138805466,0.3070437324585721,0.8929562675414279
0.5399820994019178,0.3001581267051472,0.8998418732948528
0.5629861481160088,0.2890161323568132,0.9109838676431867
0.5869702038670489,0.28036048138229586,0.9196395186177041
0.6119760164271931,0.2707149180080817,0.9292850819919183
0.6380471141716167,0.26270041081367534,0.9372995891863246
0.6652288798496756,0.2542015354216104,0.9457984645783896
0.6935686295840309,0.24334057553643962,0.9566594244635603
0.7231156952352593,0.23694019156510238,0.9630598084348976
0.7539215102753135,0.22626372059198163,0.9737362794080183
0.7860396993193275,0.22124903782916228,0.9787509621708377
0.8195261714716066,0.21025436710752488,0.9897456328924751
0.8544392176482968,0.20427965484797483,0.9957203451520251
0.8908396120461516,0.19797321071336693,1.002026789286633
0.9287907179340125,0.19135143192366555,1.0086485680763344
0.9683585979511731,0.18343055696090205,1.016569443039098
1.0096121291046147,0.17757531279511252,1.0224246872048874
1.0526231226652973,0.17044810639857544,1.0295518936014245
1.0974664491722155,0.16329886883148714,1.0367011311685128
1.1442201687618105,0.15838720815956786,1.041612791840432
