alpha,mmse,q
0.5,0.8425507609619682,5.157449239038032
0.5213007512096886,0.8372860018711883,5.162713998128812
0.5435089464235712,0.8317153464836053,5.168284653516395
0.566663244119588,0.8245986655441984,5.175401334455802
0.5908039496849207,0.8185707768135373,5.181429223186463
0.6422144644722715,0.8047734872725734,5.195226512727427
0.669573765534246,0.7989094263086196,5.20109057369138
0.7278386637167625,0.7847298265274798,5.21527017347252
0.7588456843100083,0.7787772057207221,5.221222794279278
0.824878836754813,0.7642073536778948,5.235792646322105
0.8966580549834187,0.7464622327428128,5.253537767257187
0.9348570352821486,0.7403077975710026,5.259692202428997
0.9746833495324928,0.7304979844056776,5.269502015594322
1.0162063246057278,0.7206965613341927,5.279303438665807
1.0594982408020048,0.7125560213351525,5.2874439786648475
1.1046344576708573,0.7065247813443492,5.293475218655651
1.2519114907000992,0.6787697280744105,5.3212302719255895
1.3052448011000055,0.6677665118211342,5.332233488178866
1.4188244533414154,0.6499638346267123,5.350036165373288
1.479268506723111,0.6401764586614371,5.359823541338563
1.5422875675911838,0.6305369541115518,5.369463045888448
1.7479153528330569,0.5961186392958782,5.403881360704122
1.8223791729656407,0.5873212870282956,5.412678712971704
2.1533376264232795,0.5437738845740645,5.4562261154259355
2.2450730445250864,0.5371162586162841,5.462883741383716
2.3407165292631,0.5332872507984048,5.466712749201595
2.4404345701475783,0.5151455439386217,5.484854456061378
2.6527960440731415,0.49883849089598264,5.501161509104017
2.8836367659816213,0.4713948175995535,5.5286051824004465
3.006484024644192,0.4648532364246085,5.5351467635753915
3.5524852728488105,0.4292032653027711,5.570796734697229
3.7038264827948795,0.4111601281482731,5.588839871851727
5.171272267727511,0.33586352253088325,5.664136477469117
6.642131700117865,0.27408116193421694,5.725918838065783
6.925096489810259,0.27520924579781525,5.724790754202185
7.2201160046753285,0.2680656103664143,5.731934389633586
7.527703794116686,0.2570090111448229,5.742990988855177
7.848395285514105,0.24941409100937673,5.750585908990623
8.182748716258159,0.24258114762034566,5.757418852379654
8.53134610549099,0.2349898575466085,5.7650101424533915
8.894794267244604,0.2272172899327991,5.772782710067201
9.273725866740484,0.22081251928080903,5.779187480719191
9.668800521689072,0.21708528166423147,5.7829147183357685
10.08070595050628,0.20716182797384164,5.792838172026158
10.510159169445805,0.1991235577403554,5.800876442259645
10.957907740730986,0.19509573845804073,5.804904261541959
11.424731073859046,0.1852929759616737,5.814707024038326
11.911441782342788,0.17689013449149815,5.823109865508502
12.418887098251531,0.17523166979105298,5.824768330208947
12.947950347013661,0.17015946790214276,5.829840532097857
13.499552485047941,0.1632209495761412,5.836779050423859
14.074653702900216,0.15724541820461457,5.842754581795385
14.674255096676218,0.1527317167064055,5.8472682832935945
15.299400410679823,0.1472079788782601,5.85279202112174
15.951177854290414,0.14003036857105577,5.859969631428944
16.630721996241885,0.13974254925188845,5.8602574507481116
17.339215739600768,0.13504638231472565,5.864953617685274
18.077892380881476,0.12793127627566658,5.872068723724333
18.84803775688283,0.1259699432566972,5.874030056743303
19.650992482983185,0.11923475324267141,5.880765246757329
20.48815428679016,0.11576802411305209,5.884231975886948
21.360980441207413,0.11034854807389749,5.8896514519261025
22.270990301153784,0.1075896204356166,5.892410379564383
23.219767948350306,0.10306472242337605,5.896935277576624
24.20896494877932,0.10300409349891826,5.896995906501082
25.240303227615364,0.09862137206064592,5.901378627939354
26.315578066632426,0.09361543068782385,5.906384569312176
27.43666122930538,0.08926617299019046,5.9107338270098095
28.605504219045255,0.08064691677602198,5.919353083223978
29.82414167624041,0.0844438266247769,5.915556173375223
31.094694920016615,0.07944353822438899,5.920556461775611
32.41937564088149,0.0763667763943161,5.923633223605684
33.80048975068119,0.07405015589764119,5.925949844102359
35.24044139657097,0.0669142036967516,5.933085796303248
36.741737145986896,0.06843969867930166,5.931560301320698
38.306990349903785,0.06846948047837831,5.931530519521622
39.938925691974255,0.060503169009970215,5.93949683099003
41.64038393146821,0.06169909319290756,5.938300906807092
43.41432684826846,0.06139787170223965,5.93860212829776
45.263842398530585,0.059287435964194835,5.940712564035805
47.1921500899819,0.057872477870090755,5.942127522129909
49.20260658621586,0.052157313322683585,5.947842686677316
53.48411373393529,0.049990294642221045,5.950009705357779
55.76261733456976,0.04622731040704231,5.953772689592958
58.13818861185922,0.04407505372808718,5.955924946271913
60.61496279466553,0.04301113917520727,5.956988860824793
63.19725127881297,0.04375006027146,5.95624993972854
65.88954913206528,0.04162193440698303,5.958378065593017
68.69654291882662,0.040618160796051406,5.959381839203949
71.62311885818583,0.04014442418814479,5.959855575811855
74.67437132950616,0.03610432809612618,5.963895671903874
77.85561174036563,0.03487205892262679,5.965127941077373
81.17237777228489,0.03599635979680471,5.964003640203195
84.63044302033745,0.03255621750114113,5.967443782498859
88.23582704342128,0.03130755423265352,5.9686924457673465
91.99480584268731,0.03027133804829507,5.969728661951705
95.91392278636476,0.02972426709995979,5.97027573290004
100.0,0.026749447940824567,5.973250552059175
