alpha,mmse,mmse_std
0.0011999999999999995,1.5752078517449757,0.03185131261799763
0.0014339504663773768,1.5656245173259875,0.05324756071305889
0.0017135116166865797,1.5690647846275982,0.030429391028811877
0.0020475756515756457,1.535737037152657,0.030307413681029873
0.0024467683837665474,1.5458911833803193,0.04020606236332645
0.0029237872208495524,1.5243688000094575,0.03202914154861018
0.0034938050407711894,1.4996564437235858,0.038328830067101055
0.004174952806371233,1.4928776347361872,0.03589571203976147
0.004988896269832975,1.4834685016323261,0.02708029286399603
0.005961525110696122,1.4458613095432207,0.0210530262603077
0.007123776427335952,1.4217337225049191,0.029042614198559892
0.008512618775288796,1.3566374985865621,0.022776952149909074
0.010172228052431825,1.3264248135377006,0.03074956741861236
0.012155392633234709,1.2480360134465187,0.02898216314111002
0.014525192446189201,1.1650504607372607,0.020836540806301478
0.01735700540202846,1.0637533450176417,0.025071525946317234
0.0207409049926278,0.8908622436709841,0.024167312420365242
0.024784525322722913,0.7225526289921675,0.017111606376083614
0.029616484704550354,0.5028478446617807,0.01253176579745275
0.03539047671212369,0.2957171970929519,0.013380931817100842
0.042290158822222874,0.11239143663778747,0.00940331372201599
0.050534994138583214,0.01675116556101105,0.0018736971528317845
0.06038723201116617,0.000130933684923843,0.00011845875255733779
0.07216024958804215,3.602160842369036e-08,7.732110049809223e-08
0.08622851962556746,5.971522751089576e-12,3.932672214661515e-12
0.10303952161009437,4.087856158527945e-12,3.780516221177098e-12
0.12312797505674725,1.3816950791670183e-11,4.095007019799011e-11
0.1471328477139372,2.800425731049139e-12,2.4221026405525645e-12
0.17581767966569326,3.3351328038440975e-12,4.443901832513761e-12
0.21009486979500744,2.60145358098471e-12,2.442414984764468e-12
0.25105469710503775,5.188794623093796e-12,1.0382619328170436e-11
0.29999999999999993,1.7335240283727936e-12,1.3940326888855273e-12
