alpha,mmse,mmse_std
0.0011999999999999995,1.7280504893948228,0.18983740406324523
0.0014339504663773768,1.6512023707187866,0.07092628909015775
0.0017135116166865797,1.6164953424085788,0.04195792032663213
0.0020475756515756457,1.5951991136047563,0.04201297153844308
0.0024467683837665474,1.6109674241544125,0.05320136167403124
0.0029237872208495524,1.5917047135415023,0.04813135364713491
0.0034938050407711894,1.5623955854615181,0.0423897438189772
0.004174952806371233,1.5716081463459588,0.03747272808868762
0.004988896269832975,1.5705669766052577,0.044224327476862425
0.005961525110696122,1.5610710313340652,0.03085577412993866
0.007123776427335952,1.5354750166074829,0.045304651525878904
0.008512618775288796,1.510363133787525,0.027445079256373482
0.010172228052431825,1.4693403441713735,0.029533531522169698
0.012155392633234709,1.4328842887268372,0.02041811976404859
0.014525192446189201,1.3886251162497252,0.033838565006405044
0.01735700540202846,1.3496312418394052,0.02710718824633764
0.0207409049926278,1.2802656106055035,0.02473606965809007
0.024784525322722913,1.2178245988838732,0.034249192508351387
0.029616484704550354,1.0988708231233644,0.012633537466793738
0.03539047671212369,0.9602554753740405,0.03261072918984481
0.042290158822222874,0.7756709012914782,0.022351438236524676
0.050534994138583214,0.5725155738543594,0.01519374327956806
0.06038723201116617,0.3594716071025528,0.017383389433107282
0.07216024958804215,0.15827024340145332,0.009474684256063555
0.08622851962556746,0.029846142954779806,0.0033884824111870444
0.10303952161009437,0.00037869483941627504,0.0002225783323514042
0.12312797505674725,9.139763921001246e-09,6.324005442226656e-09
0.1471328477139372,9.140311668903383e-12,1.2746982339682566e-11
0.17581767966569326,4.5914278424160534e-12,3.943744368606489e-12
0.21009486979500744,6.294308003278804e-12,7.060785909387892e-12
0.25105469710503775,4.4669837010566995e-12,3.818507136729298e-12
0.29999999999999993,3.3992261674046762e-12,3.9218832559989466e-12
