alpha,mmse,mmse_std
0.02,0.48032262645745427,0.019549894836337973
0.03,0.2179528774556115,0.026129388730378695
0.04,0.03414168623993148,0.004065982221861046
0.05,0.0005623749939498413,8.468242358848421e-05
0.06,0.00013468198856904964,1.8663229178281676e-05
