alpha,mmse,mmse_std
0.02,0.7638091922906657,0.03849028538010441
0.03,0.5720627343896744,0.020918319043541675
0.04,0.40143414978171876,0.013089676114938503
0.05,0.2565935713887807,0.008145367486529026
0.06,0.13562053844143818,0.005594551962245517
0.07,0.046977562706673553,0.00392045386374571
0.08,0.005171510081425154,0.0015792309679738257
0.09,0.0005584395793749354,4.826504578657469e-05
