alpha,mmse,mmse_std
0.12681706614363417,0.9046302718652601,0.04375769370012745
0.15185697960903605,0.8552684748844985,0.0284322730977035
0.18184100103578024,0.8144162210064646,0.04077015214911634
0.21774534000890317,0.7954980833520113,0.032239269060596765
0.26073895780118117,0.7684919933691574,0.030972313680241097
0.3122216260171923,0.725766036716559,0.04728454782007307
0.37386949988176216,0.6737552806314568,0.032310154041650066
0.44768968993243946,0.6387950772902995,0.03457760082993257
0.5360856088426296,0.5833192599635673,0.02947877863362998
0.6419352209150545,0.5546101979300582,0.030284717340768798
0.768684741865973,0.5163379885554304,0.056522544930702946
0.9204608395459063,0.4680674570146266,0.04759544121853426
1.1022049885898213,0.45136559472204296,0.049090699878124665
1.3198343532698427,0.3754065109681063,0.020796926458527824
1.5804344365197618,0.412299966627389,0.06781759899661807
1.8924897673328422,0.3138041562683577,0.0450736888845924
2.266160137174871,0.3027559135643408,0.0515862752024007
2.7136113790237624,0.2091127800675807,0.0
