alpha,mmse,mmse_std
0.08844302535551027,0.9014618162582175,0.053606635471649046
0.10590601964219439,0.8557145220972688,0.0531891600535895
0.12681706614363417,0.8288041443215791,0.035365546995982364
0.15185697960903605,0.7956345958042972,0.05905030865537889
0.18184100103578024,0.7444484086212367,0.04186059683038715
0.21774534000890317,0.6908022199241548,0.034968500953182866
0.26073895780118117,0.6524933354428717,0.037881048005707366
0.3122216260171923,0.6152576395565607,0.025291497247283082
0.37386949988176216,0.5663201128893743,0.04118043745777975
0.44768968993243946,0.52438237909508,0.039885163922900174
0.5360856088426296,0.476828536647948,0.03409388113856282
0.6419352209150545,0.44253353603591655,0.027078104028386563
0.768684741865973,0.38511951908379394,0.03295782704292152
0.9204608395459063,0.3565015802612942,0.028651832385831116
1.1022049885898213,0.3198743761034038,0.03342289344589747
1.3198343532698427,0.30209662335986026,0.046066813175670795
1.5804344365197618,0.2565442085901815,0.021603730220474657
1.8924897673328422,0.23415568844793802,0.027975897230348774
2.266160137174871,0.21603925950242533,0.009687782474964332
2.7136113790237624,0.1679354556218099,0.0
